"firm_id","year","sic2","total_assets","book_equity","lt_debt","debt_current","total_liabilities","ebitda","num_shares","share_price","dividends_total","total_sales","rf","excess_return","uk_exposure","uk_listed"
2,2019,36,21.5919487076954,15.7817686030833,2.949077956014,2.86110214859819,9.58426338505806,0.717684628785199,9.60274797415329,2.20976723251973,0.46087997946622,10.7695,-0.006,0.0906111241422286,0,0
2,2020,36,23.9064719968625,18.4381582603413,2.7755565587617,2.69275717775946,10.2307609724686,1.80203033649804,9.60274797415329,1.64396341627314,0.641934178690253,11.475,-0.007,-0.0104352298936718,0,0
2,2021,36,20.990166432279,15.8555125818674,2.60620053240536,2.52845331800626,8.4643528101064,1.41302127146505,9.60274797415329,3.72680923395104,1.36664100880605,9.9497,-0.006,-0.18014616818446,0,0
3,2010,38,840.727587516809,617.290814443022,114.07866571864,109.358107355147,337.897547448706,164.039804587678,55.2725582337519,4.9292714301611,0.29205668663577,728.982,0.008,0.0782034889835378,0,0
3,2011,38,660.888138416463,474.810259793126,95.0045770044091,91.0733016189272,353.258965536607,133.013697376631,55.2725582337519,4.48152491402752,1.07806660677296,519.2579,0.003,0.165134567734377,0,0
3,2012,38,758.430386661989,632.792816754142,64.1459601391861,61.4916097686605,289.215931489613,114.985350108737,55.2725582337519,5.15220635893604,0,575.9027,1e-04,0.572425121112579,0,0
3,2013,38,837.141586652441,626.86914594764,107.357437824632,102.915002880169,351.950238075274,137.806153951162,55.2725582337519,6.40287554718444,1.7302354306451,665.4298,0.002,0.154246631776204,0,0
3,2014,38,860.909762175112,637.01854931493,114.310686096344,109.580526763839,417.88144351514,69.5996078406786,55.2725582337519,6.72585449008005,0,720.0172,0,-0.070533594068839,0,0
3,2015,38,988.517608257853,747.794015761168,122.904685120702,117.818907375983,498.625017672682,237.521789001152,55.2725582337519,6.72706417114044,0,801.5025,-0.003,0.0431486231678044,0,0
3,2016,38,949.8544960144,695.020385142319,130.109001074244,124.725109797837,414.196983166284,125.939106248746,55.2725582337519,8.08474145006239,0.554294148845156,754.0924,-0.006,0.240622851810169,0,0
3,2017,38,1046.33406548205,753.390984740321,149.566050935974,143.37702980575,588.313224796519,167.489315671327,55.2725582337519,6.62903789722309,0,794.4947,-0.007,-0.369391640633427,0,0
3,2018,38,888.18643310608,663.048502062528,114.947214922505,110.190716121047,389.906627441172,153.622006322563,55.2725582337519,5.71470806600158,0.552848413212293,819.3179,-0.006,0.479005625652939,0,0
3,2019,38,1009.62523190916,781.708313378226,116.366064560585,111.55085397035,434.233372033216,129.168278122438,55.2725582337519,6.88247601788165,0,831.2503,-0.006,0.170221462941017,0,0
3,2020,38,1788.90506417797,1142.2333052223,330.167010580782,316.504748374888,1057.82357824159,252.684189064743,55.2725582337519,13.6326085487637,0,1409.6661,-0.007,0.355477458534157,0,0
3,2021,38,1174.69166833272,795.474284324152,193.614563036697,185.602820971873,604.164224807862,182.448916384619,55.2725582337519,8.71597242123907,7.82653182385081,1054.1991,-0.006,0.1056646831193,0,0
4,2010,36,46.9155615278699,40.2287220607988,4.57244887867193,2.11439058839919,16.739864494794,1.77138498497053,38.5837850887093,0.868579802457457,0.722854639312446,67.2835,0.008,0.0878432399981524,0,0
4,2011,36,60.9105173920238,51.61099186315,6.3589989390466,2.94052658982724,15.7377882633902,3.72934229182799,38.5837850887093,1.17318436200902,0,80.7902,0.003,0.0573617350693127,0,0
4,2012,36,46.4492578700201,40.7735115052114,3.8810652220971,1.79468114271164,11.5012884922487,5.80036131681872,38.5837850887093,0.674545070734174,0.0680068717131952,65.0064,1e-04,0.22900774418906,0,0
4,2013,36,52.9778043975877,43.6246479385844,6.39567167323446,2.95748478576889,18.8242514380618,3.68573460613263,38.5837850887093,0.963345959032255,0.549813374458255,70.6496,0.002,-0.0455478904458276,0,0
4,2014,36,51.5554542387908,42.8875912804499,5.92706920205273,2.74079375628819,17.2661550952092,5.36354939077277,38.5837850887093,0.813311522524517,0,65.9559,0,0.347827029732554,0,0
4,2015,36,55.7112224084213,49.3616465124817,4.34182865139847,2.00774724454116,14.4347301691974,2.98861855397503,38.5837850887093,0.938416113977014,0,71.0663,-0.003,0.0549657662151227,0,0
4,2016,36,54.6080363901206,49.1004983284981,3.76604468495476,1.74149337666777,11.1348939941964,0.763161695760495,38.5837850887093,1.06783341257897,0,75.096,-0.006,0.0675009987415533,0,0
4,2017,36,56.4143440583142,43.5141810875385,8.82110838773349,4.07905458304218,22.5409233377245,1.48087570088078,38.5837850887093,0.77924345906802,0,86.9236,-0.007,0.115277968699203,0,0
4,2018,36,69.2567876498928,61.4145952939169,5.36247711957075,2.47971523640514,24.0421759089734,2.25948278370149,38.5837850887093,1.55108861491385,0,97.5961,-0.006,0.54114368880642,0,0
4,2019,36,71.0360615493911,53.5264180428522,11.9730629412712,5.53658056526768,31.3691414660705,8.53935302916262,38.5837850887093,1.04704746995507,0.361126451688272,98.0269,-0.006,-0.166235626069645,0,0
4,2020,36,67.9263588428367,62.7321409079503,3.55179694217355,1.64242099271277,12.1540472337454,10.5402520476832,38.5837850887093,1.05983916704842,0.488733753827193,88.8139,-0.007,0.196757839267196,0,0
4,2021,36,77.0494603717053,67.3160326665954,6.65570047180418,3.07772723330572,31.7427224054442,9.22983468697788,38.5837850887093,1.6495136848406,0,106.5424,-0.006,-0.247947589755819,0,0
5,2010,50,483.446210283056,399.636800923614,59.0955450416479,24.713864317794,194.729294607222,27.3287618729423,26.8355063260173,7.07427937499697,5.76246428230973,609.9496,0.008,0.12837707381997,0,0
5,2011,50,512.200064167882,420.358370432529,64.7592554382712,27.0824382970809,212.59488345823,33.847535086373,26.8355063260173,6.16297696471811,4.44656787686862,753.7435,0.003,0.628893084325611,0,0
5,2012,50,423.115180152595,393.763502201308,20.6964041349946,8.65527381629213,95.7622608535555,54.5328761903879,26.8355063260173,8.30891567660621,7.36582021556798,520.8772,1e-04,0.362814959146437,0,0
5,2013,50,649.443159813025,537.917322204699,78.6389047490392,32.8869328592876,291.896163498517,26.5095658412982,26.8355063260173,8.97077645134866,5.3459459928304,870.83,0.002,0.141196605494173,0,0
5,2014,50,458.578818826262,376.178586740402,58.1019084120725,24.2983236737876,190.416319081843,13.7332726354687,26.8355063260173,7.26049791486806,2.8727343783155,607.4687,0,0.39815240357383,0,0
5,2015,50,596.479314913899,478.303513983627,83.3279153269796,34.847885603293,251.185048464505,66.1217980851516,26.8355063260173,9.68204161734723,3.89316280624278,812.9083,-0.003,0.0373900058986175,0,0
5,2016,50,573.626800437313,474.727415490287,69.735762397063,29.1636225499626,158.0596528082,42.141754053789,26.8355063260173,9.01944569354021,6.69441864782658,814.9942,-0.006,0.241362025621596,0,0
5,2017,50,547.603823374023,471.303333529394,53.8008687661159,22.4996210785122,205.839944698927,51.5730636448447,26.8355063260173,8.49164853604574,5.7543108601495,682.1872,-0.007,-0.311923632909724,0,0
5,2018,50,553.545186845337,482.921395967633,49.7981246583629,20.8256662193406,145.658660111268,86.4874385874458,26.8355063260173,7.94288728185762,5.30835714484685,768.5214,-0.006,0.48745475643832,0,0
5,2019,50,701.083073572365,618.328383328992,58.3518433319434,24.4028469114295,177.686213604205,53.8668430610603,26.8355063260173,10.9895437556681,5.90193518280602,1008.4047,-0.006,-0.321820905199593,0,0
5,2020,50,808.96485774372,641.127716758586,118.345033100164,49.4921078849692,345.482931596378,46.572644245898,26.8355063260173,10.998811068662,5.32470223571475,1115.457,-0.007,0.245793410441921,0,0
5,2021,50,645.39104108989,593.529549792464,36.5684845928191,15.2930067046061,244.549846901416,45.9517415415343,26.8355063260173,9.69963027663238,2.03330642050601,866.3094,-0.006,-0.19965635725842,0,0
6,2010,35,111.484136493814,86.2647390710239,11.5819648849848,13.6374325378053,48.6829556637633,1.19154778434374,58.6702269870211,1.41597879928655,0,69.8297,0.008,-0.604090635124741,0,0
6,2011,35,191.812469905109,117.90556198007,33.9416203327708,39.9652875922677,121.310615120661,8.45645443722954,58.6702269870211,2.55144935751854,0.377964148492746,112.2389,0.003,-0.0070454126035793,0,0
6,2012,35,151.421697689538,118.408033721833,15.1614683883411,17.8521955793636,69.6741232405084,NA,58.6702269870211,1.99380939642108,0,83.8535,1e-04,0.294496415211488,0,0
6,2013,35,184.16282004502,115.309002008956,31.6209974933887,37.2328205426747,122.071441734681,18.9537680202821,58.6702269870211,1.73757065353791,0.76091683141025,107.6154,0.002,-0.124607279769628,0,0
6,2014,35,171.302410166401,124.213607296755,21.6254517175481,25.4633511520973,87.1355395531602,3.34307441466747,58.6702269870211,1.91355700377315,0.522955114312715,94.4839,0,0.19197134055254,0,0
6,2015,35,160.169940059288,116.103849590255,20.2372762471198,23.8288142219133,61.0607863720679,-2.2794043337718,58.6702269870211,1.20200437290505,0,81.2936,-0.003,0.166059340753289,0,0
6,2016,35,181.366387454935,116.913021515305,29.6000974375894,34.8532685020413,94.1710551177272,7.51521601368412,58.6702269870211,1.55657525109256,0.454234840341287,97.3154,-0.006,0.4292138675008,0,0
6,2017,35,184.372301113734,127.199269237342,26.2566165423958,30.9164153339959,97.7183161191419,9.49724092717834,58.6702269870211,2.04716689111185,0,108.5415,-0.007,-0.0605013195211418,0,0
6,2018,35,196.782033464412,144.948095844037,23.8046466894237,28.0292909309518,109.280796699133,-8.76325535700873,58.6702269870211,2.02114367121984,0,109.5708,-0.006,0.178629402617284,0,0
6,2019,35,220.218802336483,144.546514864409,34.752367853009,40.9199196190644,104.784517157344,NA,58.6702269870211,1.90922203620051,0.0613749185809952,121.2336,-0.006,0.302873645218071,0,0
6,2020,35,222.802727986214,152.624436155435,32.2292598053033,37.9490320254758,128.785752011057,-1.92095220159269,58.6702269870211,2.33902635139544,0,124.6912,-0.007,-0.0524785633619329,0,0
6,2021,35,219.024038214925,154.907737914964,29.4453006223785,34.6709996775828,129.812831242773,7.36488356640237,58.6702269870211,2.94092892508791,0,128.2393,-0.006,-0.236619288043544,0,0
7,2010,36,4.3448615130642,3.23904002867889,0.879502056378243,0.226319428007065,2.1218007112867,0.111407318369434,24.7373265623222,0.0615040693593259,0.00959852876499291,1.9401,0.008,0.305887997375759,0,0
7,2011,36,4.07810248287005,3.53643731736098,0.430806991599101,0.110858173909967,1.32974775728206,0.160043211276962,24.7373265623222,0.0742601140959806,0,2.112,0.003,0.77846046179044,0,0
7,2012,36,5.84099770476767,4.64672386976674,0.949851588700065,0.244422246300866,2.84584004436601,-0.304192512088529,24.7373265623222,0.101604387770075,0,2.8812,1e-04,0.260230671057341,0,0
7,2013,36,4.503048784169,4.01691172298951,0.386643369681593,0.0994936914978964,1.79781719030955,0.0053709732897903,24.7373265623222,0.0693715039973159,0.00301467812129954,2.2048,0.002,0.183512914836714,0,0
7,2014,36,4.70685112339335,3.71097935579341,0.792054847785902,0.203816919814041,2.30656434983311,-0.121777407596903,24.7373265623222,0.0866780023734959,0,2.3293,0,0.342900511522173,0,0
7,2015,36,4.35950376101538,3.66232923114321,0.55448952777215,0.142685002100019,1.6799057882237,-0.0100173742372044,24.7373265623222,0.0705637250578163,0,2.0748,-0.003,0.244441809717129,0,0
7,2016,36,4.89815871413227,4.36508068073308,0.423977317501002,0.10910071589819,1.70907341713659,0.149085491210664,24.7373265623222,0.0934724916971912,0.00502235782165264,2.1977,-0.006,0.537577593017864,0,0
7,2017,36,5.77811370423092,4.09318674208736,1.34008675810468,0.344840204038885,2.58700507288775,-0.211026616674042,24.7373265623222,0.115803791128712,0,2.9045,-0.007,-0.0705971183429982,0,0
7,2018,36,5.83408090612795,4.66899028003672,0.926641068186383,0.238449557904849,2.63627326151217,0.0334743724162307,24.7373265623222,0.107509155245678,0.0188119307460865,2.7794,-0.006,0.125665451108832,0,0
7,2019,36,5.63960868446143,4.43462062157203,0.958373023301827,0.246615039587572,2.82180324006702,0.0172882802978761,24.7373265623222,0.0830654522842989,0,2.5324,-0.006,0.346682660841134,0,0
7,2020,36,5.75228158344955,4.90972989632549,0.67011353269419,0.172438154429873,2.32151046001866,0.640346417546499,24.7373265623222,0.15147390830761,0.00101139773894122,2.5978,-0.007,0.146686707098833,0,0
7,2021,36,7.1027266457737,5.54922037561694,1.23556286298674,0.317943407170012,2.33378042932144,0.0484830860641409,24.7373265623222,0.128423022309829,0,3.35,-0.006,0.107354587455609,0,0
8,2010,73,22.3875631873788,17.1711190628018,3.35884965303474,1.85759447154228,10.3159245072394,3.58114548426837,49.9482689249917,0.147966266945478,0.29454227581617,11.3345,0.008,0.464090648923776,0,0
8,2011,73,17.6308611141112,13.5032728933454,2.65773924384045,1.46984897692529,6.98451338130142,2.20958622831379,49.9482689249917,0.125252191413587,0.219893116056973,10.3001,0.003,0.391456118453452,0,0
8,2012,73,18.544680601378,15.8864808544129,1.71160527833982,0.94659446862528,5.20456172720225,5.38095838743933,49.9482689249917,0.133521952132176,0.330520387125335,9.3659,1e-04,0.493720187597361,0,0
8,2013,73,20.3129720649633,16.7870680524794,2.27031694122203,1.25558707126187,7.7260487718652,4.09129305093845,49.9482689249917,0.131134208443923,0.312289066385627,10.8265,0.002,0.412270273012303,0,0
8,2014,73,26.1389153545849,18.6434722149082,4.82628894085706,2.66915419881969,13.8067347269304,7.27031049131267,49.9482689249917,0.167653093544594,0.424685485201678,13.5153,0,0.205422140350363,0,0
8,2015,73,22.3169171184103,17.3435765524784,3.20231614398022,1.77102442195162,10.0994948670735,4.66436455048573,49.9482689249917,0.153676128351795,0.437116745100956,11.6662,-0.003,0.640535253462448,0,0
8,2016,73,24.2533688299833,18.4018095316468,3.76779803435996,2.08376126397657,10.8146437571481,4.17973599291761,49.9482689249917,0.139582202482575,0.332694930834356,13.2265,-0.006,0.445249983439697,0,0
8,2017,73,28.1026546135646,20.4638385003801,4.9186062840166,2.72020982916792,15.4431102160338,3.56642643927906,49.9482689249917,0.16966924671651,0.483052054311532,14.9599,-0.007,0.0197773094651754,0,0
8,2018,73,28.6548120636578,22.3890874187661,4.03447761480858,2.23124703008312,14.7472383037498,5.82449200646788,49.9482689249917,0.190803937518704,0.46791240078482,14.9701,-0.006,0.206957019392944,0,0
8,2019,73,27.234725051108,23.5309921091389,2.38482035079303,1.318912591176,8.49393111748415,3.44441694957314,49.9482689249917,0.166572343423358,0.358276762972041,14.7921,-0.006,0.413125078765231,0,0
8,2020,73,27.1695354633344,20.5293651702261,4.27558182402781,2.36458846908042,9.94665666129419,5.61687944695061,49.9482689249917,0.125365100671069,0.323270069737632,14.3396,-0.007,0.270954189073667,0,0
8,2021,73,25.8032133091365,20.5013827193753,3.41382969156452,1.88800089819666,11.7237169666683,1.98301166837585,49.9482689249917,0.192700557207163,0.310479707424346,13.9717,-0.006,0.228862080733335,0,0
9,2010,35,80.5253150222829,56.0123664278269,14.6285989444336,9.88434965002242,47.3261009227707,10.0527570895558,48.0287508802525,0.969935698801748,0.887908417372477,48.9604,0.008,-0.161427041565219,0,0
9,2011,35,93.6989860281545,62.2299516007124,18.779784163205,12.6892502642371,49.3388435831597,12.8472534027766,48.0287508802525,0.89551678033748,1.04491739674906,54.8832,0.003,0.609485965225162,0,0
9,2012,35,84.0796397987418,61.1336634207042,13.6934765121922,9.25249986584535,37.214931981214,12.4199549059725,48.0287508802525,1.38589038347865,1.2793000075603,40.2937,1e-04,0.510482744774104,0,0
9,2013,35,97.3042434046623,69.2343457157879,16.7512804149027,11.3186172739717,52.1911203258476,-1.30325536125991,48.0287508802525,1.485992903386,0,51.8114,0.002,0.212695592985828,0,0
9,2014,35,121.388634282447,82.2297997430874,23.3688282501145,15.7900062892453,61.9576644052163,21.3572609516977,48.0287508802525,1.57295272131816,1.90828419868522,69.9517,0,0.48208019635425,0,0
9,2015,35,102.574227705158,76.851959804595,15.3502847529209,10.371983147642,53.0958005376001,8.72123523502101,48.0287508802525,1.41149747686027,0.840955039026438,60.6102,-0.003,0.2364194736367,0,0
9,2016,35,135.237658532374,85.9373000021515,29.4209882575499,19.8793702726729,72.9056984858282,22.461791539157,48.0287508802525,3.63183769456162,2.49547197833925,68.0738,-0.006,-0.19941482034785,0,0
9,2017,35,104.335996147642,70.4429772830216,20.2263460095858,13.6666728550349,45.9982014509409,-0.379421008172428,48.0287508802525,1.88668724100214,0,55.9531,-0.007,-0.12287365863461,0,0
9,2018,35,136.343507592796,96.9883254339882,23.4860026719318,15.8691794868756,64.5911122302735,3.15117964544,48.0287508802525,1.73287152149368,0.75420149040113,76.6065,-0.006,0.105117538605185,0,0
9,2019,35,106.383156402686,79.8253717033932,15.8488963382577,10.7088883610354,48.9973516899876,11.5673879976686,48.0287508802525,1.33782782489087,0.105824367739831,56.0194,-0.006,0.464623426977165,0,0
9,2020,35,133.580910439075,92.7905440216876,24.3424779690278,16.4478884483599,64.8463804433738,18.830656719238,48.0287508802525,1.50368689694798,1.3295987272302,75.3991,-0.007,-0.00698343523093861,0,0
9,2021,35,150.369284595935,98.305078764555,31.0703701569365,20.9938356744439,96.5670644972417,11.2998322862801,48.0287508802525,4.23092377382101,5.16921472363176,88.5313,-0.006,-0.350681493838598,0,0
10,2010,38,511.459586467309,374.480573273538,63.8424353125477,73.1365778812234,273.803900931454,26.0657053760585,18.4070272686733,18.615127311366,12.720520447244,494.4793,0.008,0.240173277761367,0,0
10,2011,38,704.33301628662,524.81975474724,83.6665670189941,95.8466945203859,389.910710355011,18.6590009542529,18.4070272686733,30.9929005959566,16.6176386357805,779.5087,0.003,0.0119666919490769,0,0
10,2012,38,660.953614457571,481.153158270713,83.800421142164,96.000035044694,298.794948708618,129.749499490424,18.4070272686733,19.543727209149,11.6019886035803,671.2194,1e-04,0.498700589028151,0,0
10,2013,38,750.659788154143,599.144072363358,70.6176227925067,80.8980929982777,241.221990084579,120.99270129645,18.4070272686733,24.5363248998971,12.6383821783833,769.924,0.002,-0.251924870721955,0,0
10,2014,38,903.173332153833,676.934224456619,105.444295892947,120.794811804267,495.2238661915,73.3564605838312,18.4070272686733,22.4272713483968,8.36598408036592,992.5997,0,-0.265621821267511,0,0
10,2015,38,657.467391390712,539.081494889315,55.1766563584217,63.2092401429754,278.978479496504,88.6511657718445,18.4070272686733,25.4463202103285,14.8152060743975,661.1586,-0.003,0.0768437199924233,0,0
10,2016,38,686.168375541584,526.50344309113,74.4157654810284,85.2491669694248,326.516150346455,30.0681789338971,18.4070272686733,15.7805679113326,6.47890086289738,676.1055,-0.006,-0.142783063462669,0,0
10,2017,38,1030.24728735919,736.913217118193,136.715552022817,156.61851821818,406.122985704886,12.1377539265532,18.4070272686733,27.0491967262918,12.640060317579,1021.6606,-0.007,-0.230362339779675,0,0
10,2018,38,682.084822430516,563.593048296607,55.2260032309611,63.2657709029473,267.985384952583,119.467977871057,18.4070272686733,23.7514682128104,13.0019546967765,747.3167,-0.006,0.664788249810837,0,0
10,2019,38,917.907839186823,740.218389646262,82.816534617373,94.8729149231889,329.394359286737,145.963602996012,18.4070272686733,26.7688871940854,13.8572310848302,920.9805,-0.006,-0.0255804745931499,0,0
10,2020,38,1061.22225492935,781.597703059486,130.325894079105,149.298657790755,487.763243312226,217.216912858498,18.4070272686733,36.4438605726887,26.1401046721044,1144.4338,-0.007,0.0342839785437569,0,0
10,2021,38,950.477702636591,744.987434668622,95.7737892413121,109.716478726657,361.026440327635,28.8863674580419,18.4070272686733,26.4357708640801,17.0125769332887,913.813,-0.006,0.365750523827268,0,0
11,2010,35,3.16009728858567,1.73412781396521,0.732122832738677,0.693846641881787,2.03705858778728,0.151566409886652,73.1349088628185,0.0128417342087369,0.028085406685486,2.6832,0.008,0.37473566490126,0,1
11,2011,35,2.98661844366641,1.64542290837695,0.688598102574345,0.652597432715117,1.70100360144067,0.333462324688176,73.1349088628185,0.0094983946846316,0.0146623534672655,2.5249,0.003,0.276144383512062,0,1
11,2012,35,3.36828534336895,1.74209661111188,0.834919626554174,0.791269105702904,2.13212920317048,-0.0312734500130874,73.1349088628185,0.0117018236952846,0,2.695,1e-04,-0.0161216874078768,0,1
11,2013,35,4.0547206001037,2.18484678043835,0.960032695006776,0.909841124658567,2.88595956452987,0.39209822050097,73.1349088628185,0.0133395558420334,0.0405833363477826,3.1243,0.002,0.162681439407421,0,1
11,2014,35,3.16404911266614,1.92629542089754,0.635488876289988,0.602264815478613,1.60585537182657,-0.200957501794177,73.1349088628185,0.0104245581600868,0,2.4662,0,0.373022329220132,0,1
11,2015,35,4.13437896743551,1.99094722296055,1.10048310884403,1.04294863563093,3.05830721947764,0.198908667115102,73.1349088628185,0.01517981205032,0.0395125741276466,3.19,-0.003,0.39202524181189,0,1
11,2016,35,4.4548496394769,2.7220808539239,0.889640075989615,0.843128709563387,2.96917784175957,-0.110062359306022,73.1349088628185,0.0205275547012511,0,3.5634,-0.006,0.281429346144468,0,1
11,2017,35,4.13079328914852,2.48772166593423,0.843587659196108,0.799483964018181,2.85506377098038,0.0499266491323225,73.1349088628185,0.0150239460206495,0.0530143333223257,3.5435,-0.007,0.266536253434115,0,1
11,2018,35,4.92828227911401,2.83628183032466,1.07407719584313,1.01792325294623,2.87949980650894,-0.335887894635664,73.1349088628185,0.0165752664713967,0,4.0659,-0.006,0.39118834411798,0,1
11,2019,35,5.90196346725059,3.24744652855077,1.36288503737499,1.29163190132482,3.86538708461778,0.389104332437637,73.1349088628185,0.0248411720939334,0.0570913587353875,4.8248,-0.006,0.0202419437036885,0,1
11,2020,35,4.57236106343295,2.63867172740761,0.99279692835237,0.940892407672965,2.58546079764102,0.626996455369502,73.1349088628185,0.0245223221408125,0.0463595189342595,3.738,-0.007,0.437867184598373,0,1
11,2021,35,5.66864695890346,3.09160513549303,1.32310767756333,1.25393414584709,3.48014097745183,-0.161886604472662,73.1349088628185,0.0235039046174813,0,4.7502,-0.006,0.178259786032756,0,1
12,2010,38,321.163180498613,155.655423608481,115.629517367755,49.8782395223765,213.612526012842,20.218333499434,9.41945334875814,47.3131370323338,8.30267224165058,337.307,0.008,-0.160918137165471,0,0
12,2011,38,312.232031853783,175.371804312521,95.6153497261304,41.2448778151318,204.939698666266,47.8260620365906,9.41945334875814,37.8409456346127,0.378979161381049,313.5052,0.003,0.169915648623291,0,0
12,2012,38,373.662948948295,183.565543375592,132.808707411976,57.2886981607262,234.288679712978,11.000749257654,9.41945334875814,90.0042178229844,2.59612684837331,391.8201,1e-04,0.287545874648163,0,0
12,2013,38,469.646720106321,181.983663762051,200.971489159277,86.6915671849933,340.107346555225,47.1761335294259,9.41945334875814,19.448084781707,1.51528517934166,463.8662,0.002,0.0598213068222487,0,0
12,2014,38,541.636120025715,209.607170101634,231.967056730338,100.061893193744,418.650651327959,85.4302356825327,9.41945334875814,35.3812739320302,0.219109473529151,560.6071,0,0.39531374386957,0,0
12,2015,38,371.565278920605,192.12305610576,125.364623443306,54.0775993715381,254.052853921143,18.7136982709793,9.41945334875814,111.041652115066,8.32866214523521,416.0919,-0.003,0.126894081142841,0,0
12,2016,38,461.704633349022,236.578405197596,157.281070066418,67.8451580850077,313.276588812704,51.1125687426966,9.41945334875814,54.6013996650038,4.02304632524384,508.4556,-0.006,0.375632878328824,0,0
12,2017,38,514.538712466864,249.739461677981,184.998033586952,79.8012172019307,380.630701569621,77.4130078463535,9.41945334875814,55.5865210337371,9.65514994531903,522.2563,-0.007,-0.213655340956898,0,0
12,2018,38,416.383960667659,205.684271235133,147.202184697553,63.4975047349728,276.10249640545,76.0107905989806,9.41945334875814,23.8703194832969,2.57218408859855,428.989,-0.006,0.300943539104505,0,0
